,AGE07,EDCL07,MARRIED07,KIDS07,OCCAT107,INCOME07,RISK07,NETWORTH07,TrueRiskTol
12698,52,4,1,0,1,88393.033339,2,287896.14631,5.132352998717632
12699,52,4,1,0,1,88393.033339,2,287896.14631,5.1344719267513526
12720,39,3,1,2,1,95847.867476,3,78808.981058,15.261759141920647
12721,39,3,1,2,1,95847.867476,3,79130.016329,15.261759141920647
12722,39,3,1,2,1,95847.867476,3,78477.589811,15.261759141920647
12723,39,3,1,2,1,95847.867476,3,79741.018942,15.261759141920647
12724,39,3,1,2,1,95847.867476,3,79813.510777,15.261759141920647
12725,34,1,1,2,2,74548.341371,4,573410.41803,13.209104029844768
12726,34,1,1,2,2,72418.38876,4,573410.41803,13.256765947938923
12727,34,1,1,2,2,80938.199202,4,598264.76159,13.526322451174988
12728,34,1,1,2,2,72418.38876,4,588944.38276,13.564579665722636
12729,34,1,1,2,2,78808.246592,4,579624.00392,13.687610460920515
12732,41,4,1,0,1,83068.151813,2,95823.850425,30.67867775531229
12739,60,4,2,0,3,63898.578318,4,257325.30372,3.812687275330117
12745,64,3,1,0,1,68158.483539,3,472439.64729,1.2109496764031815
12746,64,3,1,0,1,70288.436149,3,475546.44024,1.221229858402378
12747,64,3,1,0,1,70288.436149,3,482795.62378,1.2277041450704926
12748,64,3,1,0,1,68158.483539,3,480724.42848,1.2108941245547902
12752,62,4,1,0,2,9190745.5147,3,173633479.75,1.424933406961861
12775,78,4,2,0,3,1299271.0925,2,44381572.828,0.4939371710525795
12776,78,4,2,0,3,1299271.0925,2,44381572.828,0.4939371710525795
12777,78,4,2,0,3,1299271.0925,2,44381572.828,0.4939371710525795
12778,78,4,2,0,3,1299271.0925,2,44381572.828,0.4939371710525795
12779,78,4,2,0,3,1299271.0925,2,44381572.828,0.4939371710525795
12790,62,4,1,0,3,80938.199202,3,3402663.194,0.7002792235944244
12791,62,4,1,0,3,80938.199202,3,3402663.194,0.700116559482548
12792,62,4,1,0,3,79873.222897,3,3403698.7916,0.698604063517605
12793,62,4,1,0,3,80938.199202,3,3402663.194,0.7002792235944244
12794,62,4,1,0,3,80938.199202,3,3403698.7916,0.7017848114117262
12797,52,4,1,2,1,138446.91969,4,158135.76094,10.95931605209389
12798,52,4,1,2,1,151226.63535,4,241915.61071,9.788375128737082
12808,50,3,1,2,1,2726339.3416,3,58360069.889,1.9228361445525453
12825,76,4,1,1,2,851427.25656,3,13092025.474,0.6616071428582198
12827,76,4,1,1,2,852279.2376,3,29455503.919,0.6577156334242575
12828,76,4,1,1,2,852140.79068,3,15423155.781,0.6453206465078547
12833,89,2,2,1,3,39404.123296,4,571981.29327,1.7087282487978528
12835,59,4,1,0,1,51118.862654,4,1442794.644,1.2599870500439114
12836,59,4,1,0,1,50053.886349,4,1451286.5447,1.2429881643463392
12837,59,4,1,0,1,51118.862654,4,1442794.644,1.2508050646839193
12838,59,4,1,0,1,51118.862654,4,1443726.6819,1.2599870500439114
12839,59,4,1,0,1,50053.886349,4,1442794.644,1.2527442196196965
12840,48,2,1,3,1,110757.53575,4,294420.4115,11.65240987557025
12841,48,2,1,3,1,110757.53575,4,294420.4115,11.65240987557025
12842,48,2,1,3,1,110757.53575,4,295456.00914,11.65240987557025
12843,48,2,1,3,1,110757.53575,4,295456.00914,11.65240987557025
12844,48,2,1,3,1,110757.53575,4,295456.00914,11.65240987557025
12865,82,4,1,0,1,1320570.6186,3,61741192.652,0.4661430481588555
12866,82,4,1,0,1,1204488.2013,3,25142239.713,0.4632172479281756
12867,82,4,1,0,1,1094795.6418,3,22116223.383,0.4608904879647325
12868,82,4,1,0,1,864760.7599,3,74368338.341,0.466320562141948
12869,82,4,1,0,1,1385534.1732,3,15216761.169,0.4574561655405408
12896,60,2,2,0,1,22364.502411,2,107526.10385,1.859009104078956
12901,46,4,1,0,1,152291.61166,2,613767.65839,21.871594810068583
12903,46,4,1,0,1,149096.68274,2,610660.86545,21.62895655680619
12904,46,4,1,0,1,157616.49318,2,600304.88896,22.27599261996528
12910,54,4,2,2,1,109692.55945,3,1018406.7276,3.325400352109104
12911,54,4,2,2,1,109692.55945,3,1068840.3331,3.3153328557968567
12918,68,2,2,0,3,31949.289159,4,74666.590464,3.6099508814719954
12920,55,2,1,1,1,54313.79157,4,445607.31221,7.825400180965487
12923,55,2,1,1,1,54313.79157,4,570924.98367,6.843770016422729
12924,55,2,1,1,1,54313.79157,4,537992.97845,7.78236640262968
12950,36,3,1,2,1,106497.63053,3,124375.2776,49.25210023157791
12952,36,3,1,2,1,106497.63053,3,126860.71195,51.17245986301718
12953,36,3,1,2,1,106497.63053,3,116815.41476,49.66904410806429
12954,36,3,1,2,1,106497.63053,3,126757.15219,50.67348287260448
12956,50,4,1,0,1,1405768.723,3,27995311.234,2.441839186887529
12957,50,4,1,0,1,1405768.723,3,24402822.992,2.1669627798724767
12970,74,4,1,0,3,307458.65934,3,3568669.4971,0.6233035714288198
12971,74,4,1,0,3,310653.58825,3,3568669.4971,0.6233035714288198
12972,74,4,1,0,3,307458.65934,3,3568669.4971,0.6233035714288198
12973,74,4,1,0,3,307458.65934,3,3568669.4971,0.6233035714288198
12974,74,4,1,0,3,306393.68303,3,3568669.4971,0.6233035714288198
12975,45,4,1,3,1,480304.31369,3,2733459.9935,12.962954923728958
12976,45,4,1,3,1,481369.28999,3,2160981.6133,13.285848188375466
12977,45,4,1,3,1,481369.28999,3,2378767.7988,12.893392043326235
12978,45,4,1,3,1,482434.2663,3,1503894.9053,14.511859714870509
12979,45,4,1,3,1,482434.2663,3,1859933.3769,13.480456841342464
13015,42,4,1,2,1,91587.962255,3,332841.08426,19.62616881431872
13018,42,4,1,2,1,90522.98595,3,288413.94513,20.07310794633083
13019,42,4,1,2,1,94782.891171,3,306433.34422,19.96409838913901
13030,43,4,1,3,1,112887.48836,2,203909.17701,22.036334846529897
13031,43,4,1,3,1,112887.48836,2,204944.77466,21.624500257466927
13032,43,4,1,3,1,112887.48836,2,204944.77466,22.084769962334384
13033,43,4,1,3,1,112887.48836,2,204944.77466,21.74970143781009
13034,43,4,1,3,1,112887.48836,2,204944.77466,21.66589313855272
13038,48,2,1,1,1,136316.96708,2,676245.26453,12.54334593970722
13045,42,1,1,0,1,45793.981128,4,-16776.68191,21.39915452946821
13046,42,1,1,0,1,41534.075906,4,-11091.25082,20.076005746424386
13048,42,1,1,0,1,54313.79157,4,-1853.719791,22.25200513232222
13049,42,1,1,0,1,41534.075906,4,-8750.800131,19.63162559483057
13085,66,1,1,0,1,31949.289159,4,199870.34618,0.6422700615897525
13086,66,1,1,0,1,31949.289159,4,107805.71522,0.6453491510448227
13087,66,1,1,0,1,31949.289159,4,193760.32005,0.6669201364139583
13088,66,1,1,0,1,31949.289159,4,182265.18615,0.6453491510448227
13089,66,1,1,0,1,31949.289159,4,164763.58589,0.6515094283158512
13120,45,4,2,0,1,83068.151813,4,419106.36839,5.766108186915281
13121,45,4,2,0,1,83068.151813,4,424180.79686,5.766523617200244
13122,45,4,2,0,1,83068.151813,4,412892.7825,5.766108186915281
13123,45,4,2,0,1,83068.151813,4,412892.7825,5.765642675038958
13124,45,4,2,0,1,83068.151813,4,432569.13782,5.766108186915281
13131,55,2,1,0,1,70288.436149,3,78757.201176,7.354621212082845
13132,55,2,1,0,1,70288.436149,3,68701.548008,6.787947356944678
13133,55,2,1,0,1,69223.459844,3,67676.306336,6.828584332452682
13134,55,2,1,0,1,69223.459844,3,56284.732201,7.353754644552312
13135,60,4,1,0,2,162387.58703,2,1714535.467,4.241370491164676
13138,60,4,1,0,2,162387.58703,2,1713810.5487,4.236184124754309
13140,60,4,1,2,2,391911.28035,2,2347751.6492,6.344169091590532
13161,45,2,1,5,1,47923.933738,4,169227.01176,19.94539948856493
13170,59,4,1,0,1,93717.914866,3,320517.47224,4.134208434391425
13171,59,4,1,0,1,94782.891171,3,319481.87459,4.154522107432652
13172,59,4,1,0,1,94782.891171,3,320517.47224,4.161506515148167
13173,59,4,1,0,1,91587.962255,3,320517.47224,4.093596435481469
13174,59,4,1,0,1,100107.7727,3,320517.47224,4.2561606779531465
13175,76,4,1,0,3,2811537.446,2,288751549.97,0.4527579975018434
13176,76,4,1,0,3,3227943.1813,2,88062046.048,0.4528568399896981
13177,76,4,1,0,3,2992583.4179,2,34756728.282,0.4535834753015262
13178,76,4,1,0,3,2684805.2656,2,41790507.511,0.4532605582260843
13179,76,4,1,0,3,2908450.2898,2,77119921.293,0.4529742158629589
13195,67,1,2,1,3,56443.744181,4,713526.77988,0.7743808950268976
13196,67,1,2,1,3,55378.767875,4,713526.77988,0.7722540856734299
13197,67,1,2,1,3,56443.744181,4,713526.77988,0.7743808950268976
13198,67,1,2,1,3,56443.744181,4,713526.77988,0.7743808950268976
13199,67,1,2,1,3,55378.767875,4,713526.77988,0.7722540856734299
13200,55,3,1,0,1,45793.981128,3,238394.57871,5.702084488698706
13201,55,3,1,0,1,45793.981128,3,237462.54082,5.77160257670565
13202,55,3,1,0,1,45793.981128,3,237462.54082,5.773449145427189
13203,55,3,1,0,1,45793.981128,3,237980.33965,5.763537884431216
13204,55,3,1,0,1,45793.981128,3,237151.86153,5.762174780810742
13220,49,3,1,0,1,109692.55945,3,322692.2273,27.09617189432636
13221,49,3,1,0,1,110757.53575,3,309333.01764,27.21120888107644
13222,49,3,1,0,1,110757.53575,3,323831.38472,27.21120888107644
13223,49,3,1,0,1,110757.53575,3,311404.21293,27.21120888107644
13224,49,3,1,0,1,110757.53575,3,309436.5774,27.34723562300239
13225,36,2,1,1,1,28754.360243,4,4660.1894187,23.341511157321705
13226,36,2,1,1,1,28754.360243,4,4660.1894187,22.7665453099128
13227,36,2,1,1,1,28754.360243,4,4660.1894187,22.7665453099128
13228,36,2,1,1,1,28754.360243,4,4660.1894187,23.9164770044687
13229,36,2,1,1,1,28754.360243,4,4660.1894187,23.9164770044687
13230,53,4,1,0,1,173591.13776,3,1198186.4794,5.281912743366032
13231,53,4,1,0,1,173591.13776,3,824335.72828,5.289318928663382
13232,53,4,1,0,1,173591.13776,3,696957.2175,5.368746424381312
13233,53,4,1,0,1,173591.13776,3,1197150.8818,5.3147122830086175
13234,53,4,1,0,1,173591.13776,3,995209.3403,5.404939368657875
13245,79,4,1,0,3,119277.34619,3,1175921.13,0.5118649103138877
13246,79,4,1,0,3,119277.34619,3,1175817.5702,0.5118649103138877
13247,79,4,1,0,3,119277.34619,3,1175921.13,0.5118649103138877
13248,79,4,1,0,3,119277.34619,3,1175817.5702,0.5118649103138877
13249,79,4,1,0,3,119277.34619,3,1175921.13,0.5118649103138877
13290,59,4,1,0,1,75613.317676,3,302083.8341,4.679067975388135
13293,59,4,1,0,1,75613.317676,3,303119.43174,4.680048104921109
13294,59,4,1,0,1,75613.317676,3,303119.43174,4.1685092654487095
13331,49,3,1,2,1,135251.99077,4,304776.38798,9.689462305674168
13332,49,3,1,2,1,124602.22772,4,313061.16917,9.232936550463974
13333,49,3,1,2,1,113952.46467,4,299598.39974,8.60122870199249
13334,49,3,1,2,1,127797.15664,4,324452.74331,8.609259914251595
13345,65,4,1,0,3,106497.63053,3,1938120.9993,0.9897534682913512
13346,65,4,1,0,3,107562.60683,3,2079065.8393,0.979178028966894
13348,65,4,1,0,3,107562.60683,3,1998289.2227,0.983011807039719
13351,52,4,1,2,1,210865.30845,3,659406.44677,9.460875104882868
13365,31,4,1,0,1,191695.73495,2,136698.88961,56.03138575115138
13375,55,4,2,1,4,25559.431327,3,709384.38929,0.9017584504711652
13376,55,4,2,1,4,25559.431327,3,706381.15611,0.8899389965642404
13377,55,4,2,1,4,25559.431327,3,692607.70738,0.8540745708823101
13378,55,4,2,1,4,24494.455022,3,699028.4128,0.8720779600445651
13379,55,4,2,1,4,25559.431327,3,690847.19138,0.8554449094576966
13385,54,2,2,0,3,63898.578318,4,630264.72894,2.2919101108477697
13386,54,2,2,0,3,63898.578318,4,630368.2887,2.312987423738309
13388,54,2,2,0,3,63898.578318,4,630264.72894,2.348045461772778
13389,54,2,2,0,3,63898.578318,4,630368.2887,2.217111467609569
13407,50,1,1,3,1,44729.004822,3,49449.78772,3.821613565020748
13410,41,4,1,3,2,993622.89284,3,2763906.5643,20.78115705856288
13411,41,4,1,3,2,993622.89284,3,2772709.1444,20.752971897803093
13412,41,4,1,3,2,993622.89284,3,2788243.1091,20.697059871597567
13413,41,4,1,3,2,993622.89284,3,2762974.5265,20.76905886677288
13414,41,4,1,3,2,993622.89284,3,2759867.7335,20.74895798000089
13415,30,4,1,2,1,105432.65422,3,156168.12541,44.416868162582645
13416,30,4,1,2,1,105432.65422,3,189307.25016,42.35732660719941
13417,30,4,1,2,1,105432.65422,3,155132.52776,46.05292418488449
13418,30,4,1,2,1,105432.65422,3,174808.88308,43.33063424595803
13419,30,4,1,2,1,105432.65422,3,162381.7113,43.39971491179732
13426,64,4,1,0,2,1277971.5664,2,17521276.617,1.010391014215617
13428,64,4,1,0,2,1075626.0683,2,22445543.436,0.8715053669759345
13440,69,4,1,0,2,52183838.959,4,698624529.72,0.5073770407186297
13441,69,4,1,0,2,51736548.911,4,1218754484.3,0.5066116167344921
13442,69,4,1,0,2,53334013.369,4,797945593.4,0.5093860206290465
13444,69,4,1,0,2,52162539.433,4,828596177.01,0.5078509140437859
13460,60,4,1,1,1,403626.01971,3,2875854.6702,2.712921337410333
13461,60,4,1,1,1,403626.01971,3,2594172.1097,2.713422702356593
13462,60,4,1,1,1,403626.01971,3,2721550.6205,2.712921337410333
13463,60,4,1,1,1,403626.01971,3,2690482.6911,2.7099672736654297
13464,60,4,1,1,1,403626.01971,3,2677019.9216,2.713422702356593
13470,65,4,1,0,3,64963.554623,3,1855790.9863,0.7412702579678965
13471,65,4,1,0,3,64963.554623,3,1855790.9863,0.7369741481838845
13472,65,4,1,0,3,64963.554623,3,1855790.9863,0.7388172834392251
13473,65,4,1,0,3,64963.554623,3,1855790.9863,0.7385295456500894
13474,65,4,1,0,3,64963.554623,3,1855790.9863,0.743537740188535
13480,37,4,1,2,1,134187.01447,2,1843881.6133,6.94635055951556
13481,37,4,1,2,1,135251.99077,2,1846988.4063,6.939835872164691
13482,37,4,1,2,1,135251.99077,2,1845952.8086,6.971919905417408
13483,37,4,1,2,1,135251.99077,2,1846988.4063,6.939835872164691
13484,37,4,1,2,1,134187.01447,2,1836632.4298,6.914266526262844
13505,65,4,1,0,3,115017.44097,4,355520.67276,1.173864139948362
13506,65,4,1,0,3,115017.44097,4,355624.23253,1.173864139948362
13507,65,4,1,0,3,113952.46467,4,355520.67276,1.1702619439725783
13508,65,4,1,0,3,115017.44097,4,355624.23253,1.173864139948362
13509,65,4,1,0,3,115017.44097,4,355624.23253,1.173864139948362
13535,44,3,1,1,2,119277.34619,2,588115.90464,22.409418697082145
13536,44,3,1,1,2,119277.34619,2,617112.6388,22.409418697082145
13537,44,3,1,1,2,119277.34619,2,673034.91182,22.409418697082145
13538,44,3,1,1,2,120342.3225,2,459701.79621,22.50785295688187
13539,44,3,1,1,2,119277.34619,2,484556.13978,22.409418697082145
13542,59,4,1,0,1,798732.22897,2,5229561.0059,3.692129983780186
13543,59,4,1,0,1,730573.74543,2,4472539.1248,3.354484853769539
13576,59,3,1,0,1,164006.35102,3,955597.73024,4.996431917409977
13580,51,4,1,0,1,170396.20885,4,443339.35336,12.09955091999489
13581,51,4,1,0,1,171461.18515,4,447481.74396,12.104418118610546
13582,51,4,1,0,1,170396.20885,4,406057.83801,12.085276613994594
13583,51,4,1,0,1,170396.20885,4,407093.43566,12.04292371855115
13584,51,4,1,0,1,170396.20885,4,384310.28739,12.04292371855115
13600,66,4,1,0,3,170396.20885,3,3753212.998,1.27240351803795
13601,66,4,1,0,3,170396.20885,3,3473601.6329,1.1274032629145383
13603,66,4,1,0,3,170396.20885,3,3307906.0091,1.0584794181444668
13610,35,2,1,2,2,64963.554623,3,727890.51927,30.174497979593248
13611,35,2,1,2,2,66028.530928,3,223554.4644,31.677360624572543
13612,35,2,1,2,2,64963.554623,3,343694.14762,34.42159700980085
13613,35,2,1,2,2,64963.554623,3,134503.4226,32.172674814971884
13614,35,2,1,2,2,64963.554623,3,226671.61332,28.67435691547724
13624,61,4,2,0,1,48988.910043,2,673832.32201,1.3803644294717403
13625,42,4,1,1,1,128862.13294,1,215922.10973,17.81467667971109
13628,42,4,1,1,1,115017.44097,1,237358.98106,17.469074680863056
13629,42,4,1,1,1,121407.2988,1,317410.67929,16.126521225880914
13645,58,4,1,0,2,282218.7209,3,3182391.5741,2.06359365634372
13646,58,4,1,0,2,282218.7209,3,2985628.0209,2.137197700431842
13647,58,4,1,0,2,282218.7209,3,3172035.5976,2.0671350300519413
13649,58,4,1,0,2,282218.7209,3,3317019.2685,2.020437023122171
13660,64,3,2,0,3,34079.241769,3,297009.40562,1.326633608339561
13665,47,4,1,0,2,638985.78318,2,2531000.6532,10.637065489412793
13666,47,4,1,0,2,638985.78318,2,2723621.8158,10.591502271092796
13667,47,4,1,0,2,638985.78318,2,2970094.0562,10.641163237211508
13668,47,4,1,0,2,638985.78318,2,3271452.9719,10.681503683780466
13669,47,4,1,0,2,638985.78318,2,3529316.7864,10.734383695224585
13680,51,4,1,2,1,96912.843782,3,119611.52841,8.340649748235837
13681,51,4,1,2,1,96912.843782,3,119611.52841,8.298168873034422
13682,51,4,1,2,1,96912.843782,3,119611.52841,8.340649748235837
13683,51,4,1,2,1,96912.843782,3,120647.12606,8.298168873034422
13684,51,4,1,2,1,96912.843782,3,120647.12606,8.340649748235837
13700,54,4,1,0,1,119277.34619,3,917539.51666,9.815382367485396
13701,54,4,1,0,1,119277.34619,3,852296.86479,9.815382367485396
13702,54,4,1,0,1,119277.34619,3,815015.34944,9.815382367485396
13703,54,4,1,0,1,119277.34619,3,1021099.2815,9.815382367485396
13704,54,4,1,0,1,119277.34619,3,829513.71653,9.815382367485396
13722,44,4,2,0,2,493084.02935,2,4263762.6388,12.38927630452618
13724,44,4,2,0,2,493084.02935,2,4262727.0411,11.483866059743429
13725,67,3,2,0,3,46858.957433,2,720775.96342,0.717111567274452
13726,67,3,2,0,3,47923.933738,2,720775.96342,0.7197915043993475
13727,67,3,2,0,3,46858.957433,2,720775.96342,0.717111567274452
13728,67,3,2,0,3,46858.957433,2,719740.36577,0.717111567274452
13729,67,3,2,0,3,46858.957433,2,720775.96342,0.717111567274452
13730,51,2,1,1,2,323752.79681,4,1354354.6048,13.74610191772977
13731,51,2,1,1,2,321622.8442,4,1350730.0131,14.746806047131974
13732,51,2,1,1,2,351442.18075,4,1355286.6427,15.774060503642708
13733,51,2,1,1,2,335467.53617,4,1357461.3978,16.19187882190793
13734,51,2,1,1,2,332272.60725,4,1353526.1267,15.70269218544459
13755,66,4,1,0,2,292868.48396,2,11476493.142,0.8314761302490007
13756,66,4,1,0,2,292868.48396,2,11568661.332,0.832593699153105
13757,66,4,1,0,2,292868.48396,2,12331896.799,0.8332740327680104
13758,66,4,1,0,2,292868.48396,2,12299793.272,0.8330703831360471
13759,66,4,1,0,2,292868.48396,2,11647366.754,0.8302511582151314
13770,73,4,1,0,2,1384469.1969,2,20229364.468,0.4838021418539325
13771,73,4,1,0,2,1384469.1969,2,20230400.065,0.4836867977527943
13772,73,4,1,0,2,1395118.9599,2,20229364.468,0.4823396418539326
13773,73,4,1,0,2,1384469.1969,2,20230400.065,0.4809024227527944
13774,73,4,1,0,2,1384469.1969,2,20230400.065,0.4790180477527943
13790,53,2,1,0,1,36209.19438,4,222757.05421,3.5498927156746563
13791,53,2,1,0,1,45793.981128,4,241812.05095,3.8091576558335385
13805,65,3,1,0,3,50053.886349,3,423041.63945,0.9209508720642534
13806,65,3,1,0,3,50053.886349,3,423041.63945,0.9209508720642534
13807,65,3,1,0,3,50053.886349,3,423041.63945,0.9209508720642534
13808,65,3,1,0,3,50053.886349,3,422006.0418,0.9209508720642534
13809,65,3,1,0,3,50053.886349,3,423041.63945,0.9209508720642534
13835,56,4,2,0,3,95847.867476,3,4815321.9464,0.7675172279796678
13837,56,4,2,0,3,95847.867476,3,4943736.0549,0.7707790910389496
13838,56,4,2,0,3,95847.867476,3,5071114.5656,0.8025926407224754
13839,56,4,2,0,3,95847.867476,3,4930687.5245,0.8269626814144964
13840,61,2,1,1,3,91587.962255,3,730199.90202,2.240578769456553
13841,61,2,1,1,3,108627.58314,3,705241.99869,2.305932607969169
13842,61,2,1,1,3,122472.27511,3,772762.96538,2.316126438281292
13843,61,2,1,1,3,94782.891171,3,668685.4017,2.2051310419764203
13865,63,4,2,1,1,70288.436149,4,715908.65447,1.0455019430527543
13866,63,4,2,1,1,70288.436149,4,715908.65447,1.0506825034189615
13867,63,4,2,1,1,70288.436149,4,715908.65447,1.0708185949486284
13868,63,4,2,1,1,70288.436149,4,715908.65447,1.060780920896849
13869,63,4,2,1,1,70288.436149,4,715908.65447,1.127225403979455
13912,59,4,1,0,2,3024532.707,3,17467425.539,4.590938281505864
13919,43,2,1,2,1,53248.815265,4,32362.426519,31.386761217536765
13930,48,4,1,3,1,280088.76829,2,975843.66427,9.719694453166657
13931,48,4,1,3,1,280088.76829,2,975843.66427,9.698582598434202
13932,48,4,1,3,1,280088.76829,2,975843.66427,9.698582598434202
13933,48,4,1,3,1,280088.76829,2,974808.06662,9.698582598434202
13934,48,4,1,3,1,280088.76829,2,974808.06662,9.698582598434202
13936,40,4,1,2,1,234294.78716,3,634717.79882,19.11255486576485
13938,40,4,1,2,1,234294.78716,3,635339.15741,19.15499919137661
13939,40,4,1,2,1,233229.81086,3,641759.86283,19.000982665844788
13960,59,4,1,0,1,5825420.39,3,99893749.184,1.4649418494955753
13961,59,4,1,0,1,5825420.39,3,79285355.976,1.4649418494955753
13962,59,4,1,0,1,5825420.39,3,79554611.365,1.4649418494955753
13963,59,4,1,0,1,5825420.39,3,80238105.813,1.4649418494955753
13964,59,4,1,0,1,5825420.39,3,79399271.718,1.4649418494955753
13995,61,4,1,0,2,1277971.5664,2,18060822.992,1.857396641770796
13996,61,4,1,0,2,1235372.5141,2,18559981.058,1.745457592978707
13997,61,4,1,0,2,1277971.5664,2,17873379.817,1.8488923864200788
13998,61,4,1,0,2,1277971.5664,2,18189237.1,1.7831620481149266
13999,61,4,1,0,2,1256672.0402,2,17873379.817,1.833339821518141
14010,57,4,1,0,1,266244.07632,3,3727323.0568,1.9840256788587007
14011,57,4,1,0,1,266244.07632,3,3402248.9549,2.080959713629862
14020,50,2,1,0,1,76678.293981,4,263238.5663,19.613851620589976
14021,50,2,1,0,1,76678.293981,4,135352.61267,18.22268320589844
14022,50,2,1,0,1,76678.293981,4,1265811.0059,18.64822856438951
14023,50,2,1,0,1,76678.293981,4,1302471.1626,16.870321418200863
14024,50,2,1,0,1,76678.293981,4,227935.04246,19.53917672649343
14026,83,4,2,0,3,149096.68274,3,3156915.872,0.8487234239224987
14029,83,4,2,0,3,149096.68274,3,4353548.9549,0.7510678508210836
